,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.19977803528308868,0.0007568685105070472,0.0,0.0,0.0,0.0,0.0,0.19946345686912537,0.0,0.0,0.01916416361927986,0.5735264420509338,0.0,0.0,0.0,0.0,0.0,0.2601373493671417,0.244338259100914,0.0,0.006581815425306559,0.07846180349588394,0.07385621219873428,0.04303443059325218,0.04170243442058563,0.13077524304389954,0.0,0.0,0.0,0.03491027280688286,0.0389573872089386,0.0,0.004916854668408632,0.0,0.006047282833606005,0.0021076188422739506,0.0,0.0,0.11156275123357773,0.11403501033782959,0.0,0.0,0.004867636598646641,0.0,0.0015605163061991334,0.0,0.0,0.0,0.0,0.0,0.0,0.009772278368473053,0.0,0.0,0.06554014980792999,0.0,0.0,0.0,0.30030757188796997,0.0015733260661363602,0.0,0.06894180178642273,0.0,0.0,0.2008696347475052
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.1556500494480133,5.83537039346993e-05,0.0,0.0,0.0,0.0,0.0,0.15548419952392578,0.0,0.0,0.015857402235269547,0.5508905649185181,0.0,0.0,0.0,0.00036045469460077584,0.0,0.35853394865989685,0.32711949944496155,0.0,0.009471830911934376,0.0970456600189209,0.08871093392372131,0.066444031894207,0.06489033997058868,0.1889476478099823,0.0,0.0,0.03144189715385437,0.0011338851181790233,0.0,0.0,0.007615145295858383,0.0,0.005125812254846096,0.0025205803103744984,0.0,0.0,0.09635033458471298,0.09910911321640015,0.0,0.0,0.0037061942275613546,0.0,0.001248430460691452,0.0,0.0,0.0,0.0,0.0,0.0,0.004110347479581833,0.0,0.0,0.05864867568016052,0.0,0.0,0.0,0.30579543113708496,0.0005476344376802444,0.0,0.013773822225630283,0.0,0.0,0.18029122054576874
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.12556976079940796,0.0,0.0,0.0,0.0,0.0,0.0,0.12547549605369568,0.0,0.0,0.02314673736691475,0.40557095408439636,0.0,0.0,0.0,0.0,0.0,0.38791704177856445,0.35781148076057434,0.0,0.00794812198728323,0.1071561649441719,0.09891271591186523,0.0638127252459526,0.06252965331077576,0.27147892117500305,0.0,0.0,0.0816890224814415,0.009754707105457783,0.003167938208207488,0.0,0.005665644071996212,0.0,0.004213516600430012,0.0020462682005017996,0.0,0.0,0.08191190659999847,0.08434072881937027,0.0,0.0,0.0029699569568037987,0.0,0.001127690658904612,0.0,0.0,0.0,0.0,0.0,0.0,0.005417138338088989,0.0,0.0,0.07100214064121246,0.0,0.0,0.0,0.34026622772216797,0.00105179101228714,0.0,0.026642629876732826,0.0,0.0,0.2223997414112091
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17723113298416138,0.0006220662617124617,0.0,0.0,0.0,0.0,0.0,0.17677611112594604,0.0,0.0,0.030973700806498528,0.21096304059028625,0.0,0.0,0.0,0.0,0.0017669271910563111,0.33919233083724976,0.3236677646636963,0.0,0.0031301919370889664,0.15013960003852844,0.14546360075473785,0.046048715710639954,0.04527699947357178,0.27290645241737366,0.0,0.01389265526086092,0.153049498796463,0.06065194681286812,0.05363282188773155,0.0,0.0017722294433042407,0.0,0.0029848068952560425,0.0010032692225649953,0.0,0.0,0.07858634740114212,0.08007904887199402,0.0,0.0,0.0020784339867532253,0.0,0.0007739057182334363,0.0,0.0,0.0,0.0,0.0,0.0,0.010695159435272217,0.0,0.0,0.14123156666755676,0.0,0.0,0.0,0.548125147819519,0.0021053217351436615,0.0,0.05762280523777008,0.0,0.0,0.4754623472690582
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.19750343263149261,0.001111173303797841,0.0,0.0,0.0,0.0,0.0,0.19686181843280792,0.0,0.0,0.024194739758968353,0.08138272166252136,0.0,0.0,0.0,0.0,0.002592142205685377,0.2899569272994995,0.2760913074016571,0.0,0.0011837698984891176,0.2194020003080368,0.21653707325458527,0.02548453025519848,0.025296447798609734,0.1997455656528473,0.0,0.024518433958292007,0.19365964829921722,0.08023893088102341,0.07317890226840973,0.0,0.002629825146868825,0.0,0.0006307087023742497,9.665927791502327e-05,0.0,0.0,0.08133067935705185,0.08196748048067093,0.0,0.0,0.0005712448619306087,0.0,0.0002447112638037652,0.0,0.0,0.0,0.0,0.0,0.0,0.010770812630653381,0.0,0.0,0.19548539817333221,0.0,0.0,0.0,0.7417771816253662,0.002249382436275482,0.0,0.042762547731399536,0.0,0.0,0.6811841130256653
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2268565446138382,0.0017153791850432754,0.0,0.0,0.0,0.0,0.0,0.22595860064029694,0.0,0.0,0.013341869227588177,0.0016731400974094868,0.0,0.0,0.017187807708978653,0.0,0.0032798636239022017,0.24089942872524261,0.22521959245204926,0.0,0.0,0.2492331564426422,0.24758237600326538,0.010981815867125988,0.01140126958489418,0.12275228649377823,0.0,0.0,0.23444822430610657,0.11704695224761963,0.11034265905618668,0.0,0.004855846520513296,0.008121192455291748,0.005977753084152937,0.0,0.0,0.0,0.08481062203645706,0.08488143235445023,0.00551628926768899,0.0,0.0,0.024963609874248505,0.024268442764878273,0.0,0.0,0.0,0.0,0.0,0.0,0.013917595148086548,0.0,0.0,0.22462144494056702,0.0,0.0,0.0,0.8570498824119568,0.003826916217803955,0.0,0.08105282485485077,0.0,0.0,0.7963522672653198
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.23041966557502747,0.0023280028253793716,0.0,0.0,0.0,0.0,0.0,0.22929246723651886,0.0,0.009967894293367863,0.010705200023949146,0.0,0.0,0.0,0.18073022365570068,0.0,0.0029732270631939173,0.24862603843212128,0.2291286438703537,0.0,0.0006322929402813315,0.17562365531921387,0.17342305183410645,0.02000093273818493,0.020536744967103004,0.2098027765750885,0.0,0.07887505739927292,0.21848587691783905,0.15913386642932892,0.1525477021932602,0.0,0.004981660284101963,0.01536730956286192,0.01082303375005722,0.0,0.0001935361506184563,0.0,0.08815424144268036,0.08762803673744202,0.013576663099229336,6.897599087096751e-05,0.0,0.015642648562788963,0.014810713939368725,0.0,0.0,0.0,0.0,0.0,0.0,0.01439163088798523,0.0,0.0,0.23031431436538696,0.0,0.0,0.0,0.9412236213684082,0.005881071090698242,0.0,0.11526749283075333,0.0,0.0,0.8376532793045044
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20910035073757172,0.002502066781744361,0.0,0.0,0.0,0.0,0.0,0.2079540193080902,0.0,0.032976891845464706,0.023863110691308975,0.0,0.0,0.0,0.3385603427886963,0.0,0.002769295359030366,0.2422058880329132,0.22181227803230286,0.0,0.0014844535617157817,0.10819061845541,0.10583633184432983,0.027109716087579727,0.027717530727386475,0.23119103908538818,0.0,0.08381634950637817,0.18293114006519318,0.17309275269508362,0.16695307195186615,0.0,0.00519149424508214,0.03652669116854668,0.03090021014213562,0.0,0.0005930046318098903,0.0,0.09033113718032837,0.08969809114933014,0.017764298245310783,0.0005018708179704845,0.0,0.0031023980118334293,0.0024872408248484135,0.0,0.0,0.0,0.0,0.0,0.0013014767318964005,0.0019994601607322693,0.0,0.0,0.27590447664260864,0.0,0.0,0.0,1.2000000476837158,0.011395076289772987,0.0,0.11923735588788986,0.0,0.0,1.0
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.23709456622600555,0.0025643345434218645,0.0,0.0,0.0,0.0,0.0,0.2358802855014801,0.0,0.03713405877351761,0.022674277424812317,0.0,0.0,0.04213724657893181,0.383473664522171,0.0,0.003091520396992564,0.22632645070552826,0.20683610439300537,0.0,0.0016802860191091895,0.05961604416370392,0.057267289608716965,0.02755936048924923,0.028225446119904518,0.187814861536026,0.0,0.12011951208114624,0.139662504196167,0.14936165511608124,0.1423286646604538,0.0,0.005081001203507185,0.036943040788173676,0.03194135054945946,0.0,0.0006715017952956259,0.0,0.0976824089884758,0.09706754982471466,0.018333587795495987,0.0007334320107474923,0.0,0.00583016499876976,0.00553441047668457,0.0,0.0,0.0,0.0,0.0,0.0,0.010313943028450012,0.0,0.0,0.26726067066192627,0.0,0.0,0.0,1.1854530572891235,0.009414300322532654,0.0,0.1321704089641571,0.0,0.0,1.0
21,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2719099819660187,0.0025488296523690224,0.0,0.0,0.0,0.0,0.0,0.27065563201904297,0.0,0.035065390169620514,0.017883386462926865,0.0,0.0,0.06280511617660522,0.37945884466171265,0.0,0.0035932965110987425,0.19074209034442902,0.17635948956012726,0.0,0.0011188877979293466,0.019518855959177017,0.017994292080402374,0.024188170209527016,0.0249610785394907,0.1602226346731186,0.0,0.1276014745235443,0.11117025464773178,0.141105055809021,0.13443635404109955,0.0,0.00367718911729753,0.039203595370054245,0.03490510210394859,0.0,0.0004360628081485629,0.0,0.10135652124881744,0.10086061805486679,0.01575588993728161,0.0010336297564208508,0.0,0.018100520595908165,0.017837783321738243,0.0,0.0,0.0,0.0,0.0,0.0,0.01247437298297882,0.0,0.0,0.19604936242103577,0.0,0.0,0.0,0.9044144153594971,0.008024118840694427,0.0,0.14592473208904266,0.0,0.0,0.7298691272735596
